year,series,commodity,value,unit,source,method
1912,real_price_metals,zinc,134.13,index_1900=100,jacks2019,observed
1913,real_price_metals,zinc,106.23,index_1900=100,jacks2019,observed
1914,real_price_metals,zinc,96.82,index_1900=100,jacks2019,observed
1915,real_price_metals,zinc,248.43,index_1900=100,jacks2019,observed
1916,real_price_metals,zinc,220.1,index_1900=100,jacks2019,observed
1917,real_price_metals,zinc,127.42,index_1900=100,jacks2019,observed
1918,real_price_metals,zinc,97.14,index_1900=100,jacks2019,observed
1919,real_price_metals,zinc,74.92,index_1900=100,jacks2019,observed
1920,real_price_metals,zinc,70.97,index_1900=100,jacks2019,observed
1921,real_price_metals,zinc,48.27,index_1900=100,jacks2019,observed
1922,real_price_metals,zinc,63.24,index_1900=100,jacks2019,observed
1923,real_price_metals,zinc,71.8,index_1900=100,jacks2019,observed
1924,real_price_metals,zinc,68.75,index_1900=100,jacks2019,observed
1925,real_price_metals,zinc,80.6,index_1900=100,jacks2019,observed
1926,real_price_metals,zinc,76.89,index_1900=100,jacks2019,observed
1927,real_price_metals,zinc,66.61,index_1900=100,jacks2019,observed
1928,real_price_metals,zinc,65.27,index_1900=100,jacks2019,observed
1929,real_price_metals,zinc,70.47,index_1900=100,jacks2019,observed
1930,real_price_metals,zinc,50.63,index_1900=100,jacks2019,observed
1931,real_price_metals,zinc,44.31,index_1900=100,jacks2019,observed
1932,real_price_metals,zinc,39.09,index_1900=100,jacks2019,observed
1933,real_price_metals,zinc,57.66,index_1900=100,jacks2019,observed
1934,real_price_metals,zinc,57.61,index_1900=100,jacks2019,observed
1935,real_price_metals,zinc,58.48,index_1900=100,jacks2019,observed
1936,real_price_metals,zinc,65.55,index_1900=100,jacks2019,observed
1937,real_price_metals,zinc,84.19,index_1900=100,jacks2019,observed
1938,real_price_metals,zinc,60.67,index_1900=100,jacks2019,observed
1939,real_price_metals,zinc,68.21,index_1900=100,jacks2019,observed
1940,real_price_metals,zinc,83.79,index_1900=100,jacks2019,observed
1941,real_price_metals,zinc,94.03,index_1900=100,jacks2019,observed
1942,real_price_metals,zinc,93.85,index_1900=100,jacks2019,observed
1943,real_price_metals,zinc,88.42,index_1900=100,jacks2019,observed
1944,real_price_metals,zinc,86.92,index_1900=100,jacks2019,observed
1945,real_price_metals,zinc,84.98,index_1900=100,jacks2019,observed
1946,real_price_metals,zinc,82.84,index_1900=100,jacks2019,observed
1947,real_price_metals,zinc,87.15,index_1900=100,jacks2019,observed
1948,real_price_metals,zinc,104.64,index_1900=100,jacks2019,observed
1949,real_price_metals,zinc,94.38,index_1900=100,jacks2019,observed
1950,real_price_metals,zinc,106.8,index_1900=100,jacks2019,observed
1951,real_price_metals,zinc,128.47,index_1900=100,jacks2019,observed
1952,real_price_metals,zinc,113.28,index_1900=100,jacks2019,observed
1953,real_price_metals,zinc,75.28,index_1900=100,jacks2019,observed
1954,real_price_metals,zinc,73.67,index_1900=100,jacks2019,observed
1955,real_price_metals,zinc,85.16,index_1900=100,jacks2019,observed
1956,real_price_metals,zinc,92.03,index_1900=100,jacks2019,observed
1957,real_price_metals,zinc,75.09,index_1900=100,jacks2019,observed
1958,real_price_metals,zinc,66.1,index_1900=100,jacks2019,observed
1959,real_price_metals,zinc,72.81,index_1900=100,jacks2019,observed
1960,real_price_metals,zinc,81.07,index_1900=100,jacks2019,observed
1961,real_price_metals,zinc,71.52,index_1900=100,jacks2019,observed
1962,real_price_metals,zinc,71.2,index_1900=100,jacks2019,observed
1963,real_price_metals,zinc,72.67,index_1900=100,jacks2019,observed
1964,real_price_metals,zinc,81.09,index_1900=100,jacks2019,observed
1965,real_price_metals,zinc,85.19,index_1900=100,jacks2019,observed
1966,real_price_metals,zinc,82.83,index_1900=100,jacks2019,observed
1967,real_price_metals,zinc,76.83,index_1900=100,jacks2019,observed
1968,real_price_metals,zinc,71.93,index_1900=100,jacks2019,observed
1969,real_price_metals,zinc,73.82,index_1900=100,jacks2019,observed
1970,real_price_metals,zinc,73.14,index_1900=100,jacks2019,observed
1971,real_price_metals,zinc,73.83,index_1900=100,jacks2019,observed
1972,real_price_metals,zinc,78.64,index_1900=100,jacks2019,observed
1973,real_price_metals,zinc,86.18,index_1900=100,jacks2019,observed
1974,real_price_metals,zinc,135.13,index_1900=100,jacks2019,observed
1975,real_price_metals,zinc,134.14,index_1900=100,jacks2019,observed
1976,real_price_metals,zinc,121.53,index_1900=100,jacks2019,observed
1977,real_price_metals,zinc,105.21,index_1900=100,jacks2019,observed
1978,real_price_metals,zinc,88.05,index_1900=100,jacks2019,observed
1979,real_price_metals,zinc,95.28,index_1900=100,jacks2019,observed
1980,real_price_metals,zinc,84.18,index_1900=100,jacks2019,observed
1981,real_price_metals,zinc,84.77,index_1900=100,jacks2019,observed
1982,real_price_metals,zinc,70.33,index_1900=100,jacks2019,observed
1983,real_price_metals,zinc,69.94,index_1900=100,jacks2019,observed
1984,real_price_metals,zinc,80.86,index_1900=100,jacks2019,observed
1985,real_price_metals,zinc,66.35,index_1900=100,jacks2019,observed
1986,real_price_metals,zinc,62.69,index_1900=100,jacks2019,observed
1987,real_price_metals,zinc,64.02,index_1900=100,jacks2019,observed
1988,real_price_metals,zinc,95.54,index_1900=100,jacks2019,observed
1989,real_price_metals,zinc,121.72,index_1900=100,jacks2019,observed
1990,real_price_metals,zinc,105.83,index_1900=100,jacks2019,observed
1991,real_price_metals,zinc,75.03,index_1900=100,jacks2019,observed
1992,real_price_metals,zinc,80.66,index_1900=100,jacks2019,observed
1993,real_price_metals,zinc,60.79,index_1900=100,jacks2019,observed
1994,real_price_metals,zinc,61.38,index_1900=100,jacks2019,observed
1995,real_price_metals,zinc,61.65,index_1900=100,jacks2019,observed
1996,real_price_metals,zinc,59.53,index_1900=100,jacks2019,observed
1997,real_price_metals,zinc,74.66,index_1900=100,jacks2019,observed
1998,real_price_metals,zinc,57.26,index_1900=100,jacks2019,observed
1999,real_price_metals,zinc,58.85,index_1900=100,jacks2019,observed
2000,real_price_metals,zinc,59.68,index_1900=100,jacks2019,observed
2001,real_price_metals,zinc,45.63,index_1900=100,jacks2019,observed
2002,real_price_metals,zinc,39.46,index_1900=100,jacks2019,observed
2003,real_price_metals,zinc,41.01,index_1900=100,jacks2019,observed
2004,real_price_metals,zinc,50.56,index_1900=100,jacks2019,observed
2005,real_price_metals,zinc,64.42,index_1900=100,jacks2019,observed
2006,real_price_metals,zinc,147.64,index_1900=100,jacks2019,observed
2007,real_price_metals,zinc,142.83,index_1900=100,jacks2019,observed
2008,real_price_metals,zinc,79.78,index_1900=100,jacks2019,observed
2009,real_price_metals,zinc,70.44,index_1900=100,jacks2019,observed
2010,real_price_metals,zinc,90.28,index_1900=100,jacks2019,observed
2011,real_price_metals,zinc,88.95,index_1900=100,jacks2019,observed
2012,real_price_metals,zinc,77.4,index_1900=100,jacks2019,observed
2013,real_price_metals,zinc,74.72,index_1900=100,jacks2019,observed
2014,real_price_metals,zinc,83.19,index_1900=100,jacks2019,observed
2015,real_price_metals,zinc,74.27,index_1900=100,jacks2019,observed
2016,real_price_metals,zinc,79.36,index_1900=100,jacks2019,observed
2017,real_price_metals,zinc,107.48,index_1900=100,jacks2019,observed
2018,real_price_metals,zinc,106.06,index_1900=100,jacks2019,observed
2019,real_price_metals,zinc,90.91,index_1900=100,jacks2019,observed
2020,real_price_metals,zinc,79.82,index_1900=100,jacks2019,observed
2021,real_price_metals,zinc,100.99,index_1900=100,jacks2019,observed
2022,real_price_metals,zinc,108.52,index_1900=100,jacks2019,observed
2023,real_price_metals,zinc,79.34,index_1900=100,jacks2019,observed
2024,real_price_metals,zinc,80.66,index_1900=100,jacks2019,observed
2025,real_price_metals,zinc,81.14,index_1900=100,jacks2019,observed
1900,real_price_minerals,bauxite,100.0,index_1900=100,jacks2019,observed
1901,real_price_minerals,bauxite,94.83,index_1900=100,jacks2019,observed
1902,real_price_minerals,bauxite,88.49,index_1900=100,jacks2019,observed
1903,real_price_minerals,bauxite,83.72,index_1900=100,jacks2019,observed
1904,real_price_minerals,bauxite,79.23,index_1900=100,jacks2019,observed
1905,real_price_minerals,bauxite,99.5,index_1900=100,jacks2019,observed
1906,real_price_minerals,bauxite,86.88,index_1900=100,jacks2019,observed
1907,real_price_minerals,bauxite,87.21,index_1900=100,jacks2019,observed
1908,real_price_minerals,bauxite,97.1,index_1900=100,jacks2019,observed
1909,real_price_minerals,bauxite,108.78,index_1900=100,jacks2019,observed
1910,real_price_minerals,bauxite,97.34,index_1900=100,jacks2019,observed
1911,real_price_minerals,bauxite,88.15,index_1900=100,jacks2019,observed
1912,real_price_minerals,bauxite,82.67,index_1900=100,jacks2019,observed
1913,real_price_minerals,bauxite,89.09,index_1900=100,jacks2019,observed
1914,real_price_minerals,bauxite,85.57,index_1900=100,jacks2019,observed
1915,real_price_minerals,bauxite,109.65,index_1900=100,jacks2019,observed
1916,real_price_minerals,bauxite,58.14,index_1900=100,jacks2019,observed
1917,real_price_minerals,bauxite,62.82,index_1900=100,jacks2019,observed
1918,real_price_minerals,bauxite,57.51,index_1900=100,jacks2019,observed
1919,real_price_minerals,bauxite,74.66,index_1900=100,jacks2019,observed
1920,real_price_minerals,bauxite,62.5,index_1900=100,jacks2019,observed
1921,real_price_minerals,bauxite,71.3,index_1900=100,jacks2019,observed
1922,real_price_minerals,bauxite,50.61,index_1900=100,jacks2019,observed
1923,real_price_minerals,bauxite,62.44,index_1900=100,jacks2019,observed
1924,real_price_minerals,bauxite,56.23,index_1900=100,jacks2019,observed
1925,real_price_minerals,bauxite,53.37,index_1900=100,jacks2019,observed
1926,real_price_minerals,bauxite,50.89,index_1900=100,jacks2019,observed
1927,real_price_minerals,bauxite,54.24,index_1900=100,jacks2019,observed
1928,real_price_minerals,bauxite,54.62,index_1900=100,jacks2019,observed
1929,real_price_minerals,bauxite,57.53,index_1900=100,jacks2019,observed
1930,real_price_minerals,bauxite,62.26,index_1900=100,jacks2019,observed
1931,real_price_minerals,bauxite,68.41,index_1900=100,jacks2019,observed
1932,real_price_minerals,bauxite,79.29,index_1900=100,jacks2019,observed
1933,real_price_minerals,bauxite,99.15,index_1900=100,jacks2019,observed
1934,real_price_minerals,bauxite,115.1,index_1900=100,jacks2019,observed
1935,real_price_minerals,bauxite,112.72,index_1900=100,jacks2019,observed
1936,real_price_minerals,bauxite,113.08,index_1900=100,jacks2019,observed
1937,real_price_minerals,bauxite,105.81,index_1900=100,jacks2019,observed
1938,real_price_minerals,bauxite,117.24,index_1900=100,jacks2019,observed
1939,real_price_minerals,bauxite,111.27,index_1900=100,jacks2019,observed
1940,real_price_minerals,bauxite,103.97,index_1900=100,jacks2019,observed
1941,real_price_minerals,bauxite,96.97,index_1900=100,jacks2019,observed
1942,real_price_minerals,bauxite,88.16,index_1900=100,jacks2019,observed
1943,real_price_minerals,bauxite,86.7,index_1900=100,jacks2019,observed
1944,real_price_minerals,bauxite,83.25,index_1900=100,jacks2019,observed
1945,real_price_minerals,bauxite,84.66,index_1900=100,jacks2019,observed
1946,real_price_minerals,bauxite,76.54,index_1900=100,jacks2019,observed
1947,real_price_minerals,bauxite,62.38,index_1900=100,jacks2019,observed
1948,real_price_minerals,bauxite,56.43,index_1900=100,jacks2019,observed
1949,real_price_minerals,bauxite,54.43,index_1900=100,jacks2019,observed
1950,real_price_minerals,bauxite,55.44,index_1900=100,jacks2019,observed
1951,real_price_minerals,bauxite,51.89,index_1900=100,jacks2019,observed
1952,real_price_minerals,bauxite,53.39,index_1900=100,jacks2019,observed
1953,real_price_minerals,bauxite,53.8,index_1900=100,jacks2019,observed
1954,real_price_minerals,bauxite,54.83,index_1900=100,jacks2019,observed
1955,real_price_minerals,bauxite,59.9,index_1900=100,jacks2019,observed
1956,real_price_minerals,bauxite,61.57,index_1900=100,jacks2019,observed
1957,real_price_minerals,bauxite,65.08,index_1900=100,jacks2019,observed
1958,real_price_minerals,bauxite,65.45,index_1900=100,jacks2019,observed
1959,real_price_minerals,bauxite,66.18,index_1900=100,jacks2019,observed
1960,real_price_minerals,bauxite,64.42,index_1900=100,jacks2019,observed
1961,real_price_minerals,bauxite,68.92,index_1900=100,jacks2019,observed
1962,real_price_minerals,bauxite,81.78,index_1900=100,jacks2019,observed
1963,real_price_minerals,bauxite,86.49,index_1900=100,jacks2019,observed
1964,real_price_minerals,bauxite,87.44,index_1900=100,jacks2019,observed
1965,real_price_minerals,bauxite,77.72,index_1900=100,jacks2019,observed
1966,real_price_minerals,bauxite,76.23,index_1900=100,jacks2019,observed
1967,real_price_minerals,bauxite,83.84,index_1900=100,jacks2019,observed
1968,real_price_minerals,bauxite,78.59,index_1900=100,jacks2019,observed
1969,real_price_minerals,bauxite,77.19,index_1900=100,jacks2019,observed
1970,real_price_minerals,bauxite,68.13,index_1900=100,jacks2019,observed
1971,real_price_minerals,bauxite,65.69,index_1900=100,jacks2019,observed
1972,real_price_minerals,bauxite,67.43,index_1900=100,jacks2019,observed
1973,real_price_minerals,bauxite,61.04,index_1900=100,jacks2019,observed
1974,real_price_minerals,bauxite,110.45,index_1900=100,jacks2019,observed
1975,real_price_minerals,bauxite,81.84,index_1900=100,jacks2019,observed
1976,real_price_minerals,bauxite,90.73,index_1900=100,jacks2019,observed
1977,real_price_minerals,bauxite,90.61,index_1900=100,jacks2019,observed
1978,real_price_minerals,bauxite,87.53,index_1900=100,jacks2019,observed
1979,real_price_minerals,bauxite,76.27,index_1900=100,jacks2019,observed
1980,real_price_minerals,bauxite,66.66,index_1900=100,jacks2019,observed
1981,real_price_minerals,bauxite,67.56,index_1900=100,jacks2019,observed
1982,real_price_minerals,bauxite,73.33,index_1900=100,jacks2019,observed
1983,real_price_minerals,bauxite,62.55,index_1900=100,jacks2019,observed
1984,real_price_minerals,bauxite,62.26,index_1900=100,jacks2019,observed
1985,real_price_minerals,bauxite,58.5,index_1900=100,jacks2019,observed
1986,real_price_minerals,bauxite,54.46,index_1900=100,jacks2019,observed
1987,real_price_minerals,bauxite,44.52,index_1900=100,jacks2019,observed
1988,real_price_minerals,bauxite,43.85,index_1900=100,jacks2019,observed
1989,real_price_minerals,bauxite,46.91,index_1900=100,jacks2019,observed
1990,real_price_minerals,bauxite,45.17,index_1900=100,jacks2019,observed
1991,real_price_minerals,bauxite,48.45,index_1900=100,jacks2019,observed
1992,real_price_minerals,bauxite,44.25,index_1900=100,jacks2019,observed
1993,real_price_minerals,bauxite,41.76,index_1900=100,jacks2019,observed
1994,real_price_minerals,bauxite,37.5,index_1900=100,jacks2019,observed
1995,real_price_minerals,bauxite,33.47,index_1900=100,jacks2019,observed
1996,real_price_minerals,bauxite,37.22,index_1900=100,jacks2019,observed
1997,real_price_minerals,bauxite,33.27,index_1900=100,jacks2019,observed
1998,real_price_minerals,bauxite,30.23,index_1900=100,jacks2019,observed
1999,real_price_minerals,bauxite,28.14,index_1900=100,jacks2019,observed
2000,real_price_minerals,bauxite,29.12,index_1900=100,jacks2019,observed
2001,real_price_minerals,bauxite,28.56,index_1900=100,jacks2019,observed
2002,real_price_minerals,bauxite,24.61,index_1900=100,jacks2019,observed
2003,real_price_minerals,bauxite,23.0,index_1900=100,jacks2019,observed
2004,real_price_minerals,bauxite,25.85,index_1900=100,jacks2019,observed
2005,real_price_minerals,bauxite,27.45,index_1900=100,jacks2019,observed
2006,real_price_minerals,bauxite,30.26,index_1900=100,jacks2019,observed
2007,real_price_minerals,bauxite,32.66,index_1900=100,jacks2019,observed
2008,real_price_minerals,bauxite,26.62,index_1900=100,jacks2019,observed
2009,real_price_minerals,bauxite,30.15,index_1900=100,jacks2019,observed
2010,real_price_minerals,bauxite,29.27,index_1900=100,jacks2019,observed
2011,real_price_minerals,bauxite,31.63,index_1900=100,jacks2019,observed
2012,real_price_minerals,bauxite,27.39,index_1900=100,jacks2019,observed
2013,real_price_minerals,bauxite,26.29,index_1900=100,jacks2019,observed
2014,real_price_minerals,bauxite,26.74,index_1900=100,jacks2019,observed
2015,real_price_minerals,bauxite,23.79,index_1900=100,jacks2019,observed
2016,real_price_minerals,bauxite,20.85,index_1900=100,jacks2019,observed
